words,AMZN_bull,AMZN_bear,AAPL_bull,AAPL_bear,GOOG_bull,GOOG_bear,TSLA_bull,TSLA_bear,MSFT_bull,MSFT_bear,KO_bull,KO_bear,COST_bull,COST_bear,CRM_bull,CRM_bear,NIO_bull,NIO_bear,PYPL_bull,PYPL_bear,DIS_bull,DIS_bear,BA_bull,BA_bear,ZS_bull,ZS_bear,BX_bull,BX_bear,NOC_bull,NOC_bear,NFLX_bull,NFLX_bear,TSM_bull,TSM_bear,META_bull,META_bear,PG_bull,PG_bear
go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,,,,
fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,,,,
inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,,,,
well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,,,,
swordart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,
big,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,,,,
china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,,,,
know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,
buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,,,,
earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,,,,
even,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,,,,
lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,,,,
look,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,,,,
na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,,,,
vs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,,,,
year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,,,,
de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,,,,
game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,
sells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,,,,
largest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,,,,
right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,,,,
semi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,,,,
take,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,,,,
long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,,,,
play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,,,,
trading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,,,,
intel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,,,,
large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,,,,
could,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,
sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,,,,
may,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,
make,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,
really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,,,,
hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,,,,
better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,,,,
cant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,,,,
also,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,
thats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,
target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,,,,
first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,,,,
share,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,,,,
trimmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,,,,
didnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,
valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,
volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,,,,
lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,,,,
daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,
chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,
size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,,,,
call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,,,,
open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,
investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,,,,
way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,
watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,,,
best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,
th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,
people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,
analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,
global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,
support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,
holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,,,,
que,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,,,,
news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,
youre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,
shareholder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,,,,
bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,,,,
group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,,,,
signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,,,,
high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,,
fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,,
move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,
close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,
amount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,,,
man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,,
report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,,
gt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,,
win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,
doesnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,
much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,
research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,
advisors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,
real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,
great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,
read,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,
days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,
players,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,
say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,
oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,
lmao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,,,,
rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,
low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,
said,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,,,,
options,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,
print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,
hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,,
guys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,
need,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,
wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,,,,
revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,,,,
via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,,,,
hes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,
years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,
start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,
shortage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,
looks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,
tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,
interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,
bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,
looking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,
semis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,
getting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,
eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,
want,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,
gonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,
vol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,
gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,
flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,
zexrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,,,,
bro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,
lp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,
run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,
loudlycryingface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,
cx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,
shit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,
made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,
lets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,
downgraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,
says,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,
please,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,
money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,
levels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,
trend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,
charts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,
zacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,
months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,
world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,
faze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,
since,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,
times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,
love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,
another,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,
buying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,
eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,
unusual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,
decreases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,
adr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,
miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,
sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,
teams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,
actually,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,
already,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,
sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,
international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,
warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,
drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,
rollingonthefloorlaughing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,
da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,
chart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,
worlds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,
financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,
lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,
order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,
max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,
maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,
holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,
point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,
partners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,
list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,
end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,
buffett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,
corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,
keep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,
tickerschartdecreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,
risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,
change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,
many,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,
come,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,
companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,
line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,
liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,
waiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,
fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,
thanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,
strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,
weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,
player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,
reps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,
lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,
morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,
pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,
never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,
isnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,
oh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,
playing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,
eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,
media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,
reports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,
might,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,
wont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,
luck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,
ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,
berkshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,
min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,
selling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,
month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,
todays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,
lf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,
fell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,
investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,
everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,
two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,
something,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,
work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,
biggest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,
buffet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,
follow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,
demand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,
st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,
technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,
stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,
results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,
hamlinz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,
brokenblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,
every,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,
break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,
imbalances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,
hard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,
nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,
semiconductors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,
strength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,
updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,
pretty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,
yeah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,
games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
etf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
alert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,
expiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,
iphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,
eg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,
hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,
free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,
yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
slappie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
tell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
give,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
let,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
imperialhal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
positions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
delayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
fishingpole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
ill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
making,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
coming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
bought,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,
nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,
jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,
bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,
lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,
samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,
increased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,
tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
worst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
totalday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
lifted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
wrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
downgrades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
expected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
huge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
saying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
daequan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
dma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
nt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,
ggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,
someone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,
cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,
chartdecreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,
took,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,
wondering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,
downside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,
cuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,
anything,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,
range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,
probably,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,
nasdaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,
played,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,
thinkingface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,
